KEY  LON  LAT  LON_lim  LAT_lim  num_datapoint  oldest_age  youngest_age length_age
1480  283.02   63.50    0.51    0.16  2   8.569   7.634   0.935
1481  282.01   63.32    0.25    0.31  6   8.019   6.426   1.593
1482  287.37   65.56    1.55    0.71  3   7.485   7.262   0.223
1483  284.49   69.29    0.79    0.35  8   7.361   5.485   1.876
1485  282.31   70.20    1.01    0.37  8   6.305   5.011   1.294
1487  280.94   69.96    0.26    0.06  3   6.224   5.068   1.156
1488  279.69   69.70    0.01    0.02  2   6.768   5.393   1.375
1490  274.90   70.14    0.59    0.06  4   6.855   5.991   0.864
1491  273.88   70.12    0.00    0.00  1   6.381   6.381   0.000
1492  273.34   70.03    0.14    0.08  6   6.958   5.172   1.786
1493  272.88   70.44    1.87    0.27  7   9.636   5.414   4.222
1494  270.88   70.91    0.47    0.32  4   8.826   5.222   3.604
1495  272.15   70.91    0.82    0.06  6   9.484   5.502   3.982
1496  273.51   70.94    0.23    0.08  4   7.926   5.511   2.415
1497  274.87   70.88    0.30    0.20  3   7.519   5.422   2.097
1499  273.58   71.18    0.00    0.01  2   7.581   7.548   0.033
1500  272.59   71.14    0.64    0.23  6   8.356   5.301   3.055
1501  271.35   71.31    0.36    0.02  2   8.752   7.162   1.590
1502  270.50   71.41    0.75    0.09  4   9.286   5.724   3.562
1503  270.16   72.05    0.47    0.18  11  10.326   5.051   5.275
1504  270.20   71.77    0.00    0.00  1   9.990   9.990   0.000
1505  270.34   72.59    0.34    0.26  15  10.861   5.194   5.667
1601  303.21   51.55    0.47    0.28  33  13.250   5.086   8.164
1602  304.42   52.42    0.00    0.00  1   5.820   5.820   0.000
1603  302.79   53.68    0.79    0.90  8  11.214   6.433   4.781
1604  302.45   54.43    0.44    0.37  15   9.505   5.170   4.335
1605  301.48   54.02    0.80    0.13  2  11.845   7.611   4.234
1606  299.72   53.47    0.63    0.46  9   8.258   5.523   2.735
1607  299.26   54.65    0.06    0.27  3   8.522   7.334   1.188
1608  300.37   55.19    2.12    0.14  5  11.810   5.973   5.837
